title,user_id,genre,tags
"Fugitive, The (1993)","11","Thriller","based on a TV show"
"Heat (1995)","11","Action|Crime|Thriller",NULL
"Last of the Mohicans, The (1992)","11","Action|Romance|War|Western","Hawkeye, James Fennimore Cooper"
"Saving Private Ryan (1998)","11","Action|Drama|War","World War II"
"Searching for Bobby Fischer (1993)","11","Drama","chess"
"Silence of the Lambs, The (1991)","11","Crime|Horror|Thriller","Hannibal Lector, disturbing, drama, gothic, psychology, suspense"
"Titanic (1997)","11","Drama|Romance","shipwreck, romance"
"Top Gun (1986)","11","Action|Romance","predictable, Navy"
"'burbs, The (1989)","12","Comedy",NULL
"10 Things I Hate About You (1999)","12","Comedy|Romance","Shakespeare sort of"
"Circle of Friends (1995)","12","Drama|Romance","Ireland"
"Emma (1996)","12","Comedy|Drama|Romance","Jane Austen"
"First Knight (1995)","12","Action|Drama|Romance",NULL
"Ghostbusters II (1989)","12","Comedy|Fantasy|Sci-Fi","Ghosts"
"Junior (1994)","12","Comedy|Sci-Fi",NULL
"Love Actually (2003)","12","Comedy|Drama|Romance",NULL
"Never Been Kissed (1999)","12","Comedy|Romance","high school"
"Notebook, The (2004)","12","Drama|Romance","memory loss, romance, sad"
"Pride & Prejudice (2005)","12","Drama|Romance","In Netflix queue"
"Romeo and Juliet (1968)","12","Drama|Romance",NULL
"She's All That (1999)","12","Comedy|Romance",NULL
"Shine (1996)","12","Drama|Romance","music"
"Titanic (1997)","12","Drama|Romance","shipwreck, romance"
"Twilight (2008)","12","Drama|Fantasy|Romance|Thriller","audience intelligence underestimated, boring, chick flick, overrated, Teen movie"
"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","13","Action|Drama|Romance","china, martial arts"
"Gladiator (2000)","13","Action|Adventure|Drama","ancient Rome, Epic, history, imdb top 250, revenge, Rome, Russell Crowe, Romans"
"Matrix, The (1999)","13","Action|Sci-Fi|Thriller","martial arts, sci-fi, alternate universe, philosophy, post apocalyptic"
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","13","Action|Adventure","adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones"
"Seven (a.k.a. Se7en) (1995)","13","Mystery|Thriller","mystery, twist ending, serial killer"
"Snatch (2000)","13","Comedy|Crime|Thriller",NULL
"Braveheart (1995)","14","Action|Drama|War","beautiful scenery, epic, historical, inspirational, Medieval, mel gibson, Oscar (Best Cinematography), revenge, sword fight, Scotland"
"Broken Arrow (1996)","14","Action|Adventure|Thriller",NULL
"Legends of the Fall (1994)","14","Drama|Romance|War|Western",NULL
"Nell (1994)","14","Drama","disability, twins"
"Piano, The (1993)","14","Drama|Romance",NULL
"Seven (a.k.a. Se7en) (1995)","14","Mystery|Thriller","mystery, twist ending, serial killer"
"What's Eating Gilbert Grape (1993)","14","Drama","mental illness"
"10 Cloverfield Lane (2016)","15","Thriller","creepy, suspense"
"Alien (1979)","15","Horror|Sci-Fi","aliens"
"Aliens (1986)","15","Action|Adventure|Horror|Sci-Fi","action, aliens, horror, sci-fi, space, space craft, SPACE TRAVEL, suspense, space"
"Back to the Future (1985)","15","Adventure|Comedy|Sci-Fi","time travel"
"Back to the Future Part II (1989)","15","Adventure|Comedy|Sci-Fi","time travel"
"Beautiful Mind, A (2001)","15","Drama|Romance","mathematics"
"Bicentennial Man (1999)","15","Drama|Romance|Sci-Fi",NULL
"Catch Me If You Can (2002)","15","Crime|Drama","crime, cheating, intelligent, Leonardo DiCaprio, lies, smart, Tom Hanks, twists & turns"
"Forrest Gump (1994)","15","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Frequency (2000)","15","Drama|Thriller",NULL
"Gladiator (2000)","15","Action|Adventure|Drama","ancient Rome, Epic, history, imdb top 250, revenge, Rome, Russell Crowe, Romans"
"Gods Must Be Crazy, The (1980)","15","Adventure|Comedy",NULL
"Green Mile, The (1999)","15","Crime|Drama","Stephen King"
"Lethal Weapon 2 (1989)","15","Action|Comedy|Crime|Drama",NULL
"Limitless (2011)","15","Sci-Fi|Thriller",NULL
"Others, The (2001)","15","Drama|Horror|Mystery|Thriller",NULL
"Rogue One: A Star Wars Story (2016)","15","Action|Adventure|Fantasy|Sci-Fi",NULL
"Schindler's List (1993)","15","Drama|War","moving, thought-provoking, Holocaust, based on a true story, biography, disturbing, holocaust"
"Shawshank Redemption, The (1994)","15","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Star Wars: Episode III - Revenge of the Sith (2005)","15","Action|Adventure|Sci-Fi","space, space opera"
"Star Wars: Episode IV - A New Hope (1977)","15","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Star Wars: Episode V - The Empire Strikes Back (1980)","15","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Star Wars: Episode VI - Return of the Jedi (1983)","15","Action|Adventure|Sci-Fi","darth vader, luke skywalker, space opera"
"Star Wars: Episode VII - The Force Awakens (2015)","15","Action|Adventure|Fantasy|Sci-Fi|IMAX",NULL
"Terminator 2: Judgment Day (1991)","15","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"Brazil (1985)","16","Fantasy|Sci-Fi",NULL
"Big Lebowski, The (1998)","17","Comedy|Crime","Coen Brothers, black comedy, bowling, classic, coen brothers, comedy, crime, Cult classic, cult film, dark comedy, deadpan, drugs, funny, great dialogue, great soundtrack, Highly quotable, imdb top 250, Jeff Bridges, John Goodman, Julianne Moore, kidnapping, marijuana, Nudity (Full Frontal), off-beat comedy, Philip Seymour Hoffman, quirky, ransom, rug, sarcasm, satirical, Steve Buscemi, violence"
"Clockwork Orange, A (1971)","17","Crime|Drama|Sci-Fi|Thriller","brainwashing"
"Forrest Gump (1994)","17","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Godfather, The (1972)","17","Crime|Drama","Mafia"
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","17","Action|Adventure|Western","spaghetti western"
"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)","17","Action|Adventure|Animation|Children|Fantasy|Sci-Fi","anime"
"Lord of the Rings: The Two Towers, The (2002)","17","Adventure|Fantasy","Myth, Tolkein"
"Matrix, The (1999)","17","Action|Sci-Fi|Thriller","martial arts, sci-fi, alternate universe, philosophy, post apocalyptic"
"Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)","17","Adventure|Animation|Drama|Fantasy|Sci-Fi",NULL
"Pulp Fiction (1994)","17","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Shawshank Redemption, The (1994)","17","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Spirited Away (Sen to Chihiro no kamikakushi) (2001)","17","Adventure|Animation|Fantasy","anime"
"Star Wars: Episode IV - A New Hope (1977)","17","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Star Wars: Episode V - The Empire Strikes Back (1980)","17","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Star Wars: Episode VI - Return of the Jedi (1983)","17","Action|Adventure|Sci-Fi","darth vader, luke skywalker, space opera"
"Terminator, The (1984)","17","Action|Sci-Fi|Thriller","Action, artificial intelligence, robots, Sci-Fi, special effects, tense, time travel, robots"
"12 Angry Men (1957)","18","Drama","court, claustrophobic, confrontational, earnest, good dialogue, great screenplay, gritty, Motivational, thought-provoking"
"Citizen Kane (1941)","18","Drama|Mystery","Rosebud"
"Godfather: Part II, The (1974)","18","Crime|Drama","Al Pacino, Mafia, Mafia"
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","18","Action|Adventure|Western","spaghetti western"
"Once Upon a Time in the West (C'era una volta il West) (1968)","18","Action|Drama|Western","spaghetti western"
"Shawshank Redemption, The (1994)","18","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Usual Suspects, The (1995)","18","Crime|Mystery|Thriller","mindfuck, suspense, thriller, tricky, twist ending, heist"
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","19","Adventure|Comedy|Sci-Fi",NULL
"Batman (1989)","19","Action|Crime|Thriller","superhero"
"Crow, The (1994)","19","Action|Crime|Fantasy|Thriller",NULL
"Defending Your Life (1991)","19","Comedy|Drama|Fantasy|Romance",NULL
"E.T. the Extra-Terrestrial (1982)","19","Children|Drama|Sci-Fi","aliens"
"Empire Records (1995)","19","Comedy|Drama",NULL
"Ferris Bueller's Day Off (1986)","19","Comedy","High School"
"Fifth Element, The (1997)","19","Action|Adventure|Comedy|Sci-Fi",NULL
"Fight Club (1999)","19","Action|Crime|Drama|Thriller","dark comedy, psychology, thought-provoking, twist ending, dark comedy, violence, action, atmospheric, based on a book, Brad Pitt, challenging, Chuck Palahniuk, classic, clever, complicated, consumerism, crime, dark, dark comedy, David Fincher, disturbing, double life, Edward Norton, fighting, great acting, helena bonham carter, imaginary friend, imdb top 250, mental illness, mind-blowing, mindfuck, narrated, Nudity (Topless), Palahnuik, philosophical, philosophy, postmodern, powerful ending, psychological, psychological thriller, psychology, quirky, satirical, schizophrenia, social commentary, societal criticism, stylized, surreal, TERRORISM, thought-provoking, twist, twist ending, violence, violent"
"Heathers (1989)","19","Comedy","high school"
"Indiana Jones and the Last Crusade (1989)","19","Action|Adventure","archaeology, Holy Grail"
"Labyrinth (1986)","19","Adventure|Fantasy|Musical",NULL
"Life Less Ordinary, A (1997)","19","Romance|Thriller",NULL
"Maltese Falcon, The (1941)","19","Film-Noir|Mystery","statue"
"Muppet Movie, The (1979)","19","Adventure|Children|Comedy|Musical",NULL
"Mystery Men (1999)","19","Action|Comedy|Fantasy","superhero"
"Nightmare Before Christmas, The (1993)","19","Animation|Children|Fantasy|Musical","Christmas, Halloween"
"Princess Bride, The (1987)","19","Action|Adventure|Comedy|Fantasy|Romance","Inigo Montoya, six-fingered man"
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","19","Action|Adventure","adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones"
"Rear Window (1954)","19","Mystery|Thriller","voyeurism, imdb top 250, James Stewart, mystery, photographer, photography"
"Star Trek II: The Wrath of Khan (1982)","19","Action|Adventure|Sci-Fi|Thriller","Captain Kirk"
"Star Trek VI: The Undiscovered Country (1991)","19","Action|Mystery|Sci-Fi","Klingons"
"Terminator 2: Judgment Day (1991)","19","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"Time Bandits (1981)","19","Adventure|Comedy|Fantasy|Sci-Fi","time travel"
"Vertigo (1958)","19","Drama|Mystery|Romance|Thriller","falling, Alfred Hitchcock, Atmospheric, imdb top 250, James Stewart"
"Who Framed Roger Rabbit? (1988)","19","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","live action/animation"
"Aladdin (1992)","20","Adventure|Animation|Children|Comedy|Musical","Disney"
"Annie (1982)","20","Children|Musical",NULL
"Beautiful Mind, A (2001)","20","Drama|Romance","mathematics"
"Beauty and the Beast (1991)","20","Animation|Children|Fantasy|Musical|Romance|IMAX","Disney"
"Bridget Jones's Diary (2001)","20","Comedy|Drama|Romance","singletons"
"Chicago (2002)","20","Comedy|Crime|Drama|Musical","court, jazz, murder"
"Chicken Run (2000)","20","Animation|Children|Comedy",NULL
"Chorus Line, A (1985)","20","Comedy|Drama|Musical",NULL
"Christmas Story, A (1983)","20","Children|Comedy","Christmas"
"Doctor Dolittle (1967)","20","Adventure|Children|Musical",NULL
"E.T. the Extra-Terrestrial (1982)","20","Children|Drama|Sci-Fi","aliens"
"Fantasia 2000 (1999)","20","Animation|Children|Musical|IMAX",NULL
"Goonies, The (1985)","20","Action|Adventure|Children|Comedy|Fantasy",NULL
"Grease (1978)","20","Comedy|Musical|Romance","high school"
"Great Muppet Caper, The (1981)","20","Children|Comedy",NULL
"Guys and Dolls (1955)","20","Comedy|Musical|Romance","Gambling"
"Ice Age (2002)","20","Adventure|Animation|Children|Comedy",NULL
"James and the Giant Peach (1996)","20","Adventure|Animation|Children|Fantasy|Musical",NULL
"Lion King, The (1994)","20","Adventure|Animation|Children|Drama|Musical|IMAX","Disney, Disney animated feature, Oscar (Best Music - Original Score), soundtrack, Disney"
"Little Mermaid, The (1989)","20","Animation|Children|Comedy|Musical|Romance",NULL
"Lord of the Rings: The Fellowship of the Ring, The (2001)","20","Adventure|Fantasy","fantasy, high fantasy, Magic, mythology, tolkien, wizards, Tolkein"
"Lord of the Rings: The Two Towers, The (2002)","20","Adventure|Fantasy","Myth, Tolkein"
"Mulan (1998)","20","Adventure|Animation|Children|Comedy|Drama|Musical|Romance",NULL
"Muppet Christmas Carol, The (1992)","20","Children|Comedy|Musical",NULL
"Muppet Movie, The (1979)","20","Adventure|Children|Comedy|Musical",NULL
"Muppets From Space (1999)","20","Children|Comedy",NULL
"Muppets Take Manhattan, The (1984)","20","Children|Comedy|Musical",NULL
"Nightmare Before Christmas, The (1993)","20","Animation|Children|Fantasy|Musical","Christmas, Halloween"
"Pocahontas (1995)","20","Animation|Children|Drama|Musical|Romance",NULL
"Prince of Egypt, The (1998)","20","Animation|Musical","Bible, Moses"
"Producers, The (1968)","20","Comedy","Broadway"
"Robin Hood (1973)","20","Adventure|Animation|Children|Comedy|Musical",NULL
"Rocky Horror Picture Show, The (1975)","20","Comedy|Horror|Musical|Sci-Fi",NULL
"Shrek (2001)","20","Adventure|Animation|Children|Comedy|Fantasy|Romance","fairy tales"
